epoch,train_loss,val_loss,train_acc,val_acc
103,0.530423648834642,0.5394546525206594,0.7816666666666666,0.79
104,0.5296634788923609,0.5387191460179592,0.7816666666666666,0.79
105,0.5289116639151206,0.5379915052774085,0.7816666666666666,0.79
106,0.5281680830298086,0.5372716194724079,0.7816666666666666,0.79
107,0.5274326174945094,0.53655937968124,0.7816666666666666,0.79
108,0.5267051506560354,0.5358546788499899,0.7816666666666666,0.79
109,0.5259855679083346,0.5351574117562131,0.7816666666666666,0.79
110,0.5252737566517601,0.5344674749733413,0.7816666666666666,0.79
111,0.5245696062531852,0.533784766835812,0.7816666666666666,0.79
112,0.5238730080069476,0.5331091874049074,0.7816666666666666,0.79
113,0.5231838550966094,0.5324406384352913,0.7816666666666666,0.79
114,0.5225020425575131,0.5317790233422294,0.7816666666666666,0.79
115,0.5218274672401249,0.5311242471694813,0.7816666666666666,0.79
116,0.521160027774142,0.5304762165578513,0.7816666666666666,0.79
117,0.5204996245333566,0.529834839714385,0.7816666666666666,0.79
118,0.5198461596012567,0.5292000263821998,0.7816666666666666,0.79
119,0.5191995367373498,0.5285716878109349,0.7816666666666666,0.79
120,0.5185596613441977,0.5279497367278129,0.7816666666666666,0.79
