epoch,train_loss,val_loss,train_acc,val_acc
57,0.4356267153008948,0.4380563541724476,0.7833333333333333,0.79
58,0.43548213447257145,0.4383944933294788,0.785,0.79
59,0.43535102946931536,0.43873040062882174,0.785,0.79
60,0.43523224569428226,0.43906019264306567,0.7833333333333333,0.79
61,0.43512464617402796,0.4393807108986361,0.7833333333333333,0.79
62,0.4350271539567748,0.43968947175595885,0.7833333333333333,0.79
63,0.4349387997764314,0.43998461903000646,0.7833333333333333,0.795
64,0.43485875103521027,0.44026487057058716,0.7833333333333333,0.795
65,0.43478630840495736,0.4405294529708631,0.7816666666666666,0.795
66,0.4347208728974675,0.4407780275022283,0.7816666666666666,0.795
67,0.43466189979459274,0.4410106177337647,0.7816666666666666,0.795
68,0.4346088596910054,0.44122754943068754,0.7816666666666666,0.795
69,0.4345612203863204,0.4414294057931616,0.78,0.795
70,0.43451845131464456,0.4416169905586678,0.78,0.795
71,0.4344800416490805,0.4417912845395337,0.78,0.795
72,0.4344455192930892,0.4419533821893688,0.7766666666666666,0.795
73,0.4344144613801915,0.44210440346775054,0.7766666666666666,0.795
74,0.43438649423831105,0.4422453881128108,0.7783333333333333,0.795
75,0.4343612871100232,0.4423771887044623,0.7766666666666666,0.795
76,0.43433854588972565,0.4425003818434834,0.7766666666666666,0.795
77,0.4343180106065182,0.4426152131678735,0.7766666666666666,0.795
78,0.4342994559498272,0.44272158449562565,0.7766666666666666,0.795
79,0.43428269111604323,0.44281908374550727,0.7766666666666666,0.795
80,0.4342675555147727,0.4429070528948453,0.7766666666666666,0.795
81,0.43425390986154466,0.4429846863844628,0.7766666666666666,0.795
82,0.4342416255999522,0.4430511507316893,0.7766666666666666,0.795
83,0.43423057708259233,0.4431057141467335,0.7766666666666666,0.795
84,0.4342206396020351,0.4431478723406242,0.7766666666666666,0.795
85,0.4342116931841294,0.44317745467806513,0.7766666666666666,0.795
86,0.4342036290886268,0.44319469528273353,0.7766666666666666,0.795
87,0.4341963549434998,0.44320025787748313,0.7766666666666666,0.795
88,0.43418979575699646,0.44319521060522094,0.7766666666666666,0.795
89,0.43418389066130675,0.4431809557956609,0.7766666666666666,0.795
90,0.4341785874783548,0.44315912699768034,0.7766666666666666,0.795
91,0.4341738378636204,0.44313146964310335,0.7766666666666666,0.795
92,0.43416959479948086,0.4430997219393645,0.7766666666666666,0.795
93,0.4341658124861586,0.4430655098504717,0.7766666666666666,0.795
94,0.43416244739522386,0.4430302657913193,0.7766666666666666,0.795
95,0.43415945908005765,0.44299517620554624,0.7766666666666666,0.795
96,0.43415681011366947,0.44296115915587064,0.7766666666666666,0.795
97,0.4341544655016891,0.4429288695193368,0.7766666666666666,0.795
98,0.4341523923670305,0.44289872632852,0.7766666666666666,0.795
99,0.4341505603952649,0.4428709544728362,0.7766666666666666,0.795
100,0.4341489428153879,0.4428456318872276,0.7766666666666666,0.795
101,0.43414751716603767,0.4428227339698873,0.7766666666666666,0.795
102,0.4341462651531386,0.4428021692864717,0.7766666666666666,0.795
103,0.434145171474944,0.44278380401108136,0.7766666666666666,0.795
104,0.43414422214725146,0.442767475987766,0.7766666666666666,0.795
105,0.4341434031521195,0.44275300177621346,0.7766666666666666,0.795
106,0.4341426999931406,0.4427401810301613,0.7766666666666666,0.795
107,0.43414209817367805,0.4427288020978862,0.7766666666666666,0.795
108,0.4341415841154265,0.44271865131127874,0.7766666666666666,0.795
109,0.4341411459014306,0.44270952664087937,0.7766666666666666,0.795
110,0.43414077347956437,0.4427012547000598,0.7766666666666666,0.795
111,0.43414045836897525,0.44269370873600805,0.7766666666666666,0.795
112,0.43414019318580643,0.4426868243790297,0.7766666666666666,0.795
113,0.4341399713022046,0.4426806096548208,0.7766666666666666,0.795
114,0.4341397867447832,0.4426751462265389,0.7766666666666666,0.795
115,0.4341396342211533,0.44267058007254256,0.7766666666666666,0.795
116,0.4341395090962086,0.44266710166718043,0.7766666666666666,0.795
117,0.4341394072405086,0.44266491782404527,0.7766666666666666,0.795
118,0.43413932482817985,0.4426642191562158,0.7766666666666666,0.795
119,0.43413925823416566,0.44266514813447044,0.7766666666666666,0.795
120,0.4341392041170911,0.4426677727384917,0.7766666666666666,0.795
